proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P07954,22.59614242858677,22.79044475255093,22.64588003725617,22.184468598024253,22.762918887461357,23.074504746472947,22.638828296982528,22.052550804501085,22.59614242858677,22.79044475255093,22.64588003725617,22.184468598024253,22.762918887461357,23.074504746472947,22.638828296982528,22.052550804501085,0.7659102092989298,0.1158221414531881,0.07796672974994578,0.311568926369408,0.7659102092989298,3,FH
P08133,25.524952221830986,25.226262829466023,24.450103708306354,25.279482211807842,24.959297672899215,25.253496664211536,24.98185258362588,24.918298045599364,25.524952221830986,25.226262829466023,24.450103708306354,25.279482211807842,24.959297672899215,25.253496664211536,24.98185258362588,24.918298045599364,0.7201007379185587,0.14260674403841836,-0.09196400126880633,-0.37564860087622703,0.7201007379185587,6,ANXA6
P08195,21.797210296493038,22.87081395651309,20.964656738656362,22.22435031855202,19.557736664166164,21.056690629894,21.658574119634736,20.991477558342858,21.797210296493038,22.87081395651309,20.964656738656362,22.22435031855202,19.557736664166164,21.056690629894,21.658574119634736,20.991477558342858,0.1035030462083792,0.9850468682551633,-1.1481380845441898,-1.9183472340065157,0.1035030462083792,4,SLC3A2
P08237,20.069334377420052,20.636794525940537,20.446675440590937,20.524013646376535,NA,19.626849764469036,19.70903668072608,19.652757462156874,20.069334377420052,20.636794525940537,20.446675440590937,20.524013646376535,16.973593778711322,19.626849764469036,19.70903668072608,19.652757462156874,0.08164323933206236,1.088079772254224,-1.4286450760661893,-2.089601695838643,0.08164323933206236,15,PFKM
P08238,27.513522320172992,27.911651009394625,27.592420195084102,27.817020914408438,26.51876851707007,27.342147118310294,27.153155690588978,27.308865875752023,27.513522320172992,27.911651009394625,27.592420195084102,27.817020914408438,26.51876851707007,27.342147118310294,27.153155690588978,27.308865875752023,0.02581941430596943,1.5880536136021532,-0.6279193093346969,-2.943814912588072,0.02581941430596943,6,HSP90AB1
P08243,21.50731654749661,20.74460064706215,20.103543946014273,21.239463344836675,20.68944522907207,19.990092881164973,20.40654965752915,20.625334281541956,21.50731654749661,20.74460064706215,20.103543946014273,21.239463344836675,20.68944522907207,19.990092881164973,20.40654965752915,20.625334281541956,0.22321086020455738,0.6512846788555623,-0.47087560902538783,-1.3583245603466698,0.22321086020455738,10,ASNS
P08559,21.09435866128158,21.663577213462645,21.85965458944718,21.431758749166157,22.123478587253622,22.469585182653343,22.191774927334702,22.00624525561867,21.09435866128158,21.663577213462645,21.85965458944718,21.431758749166157,22.123478587253622,22.469585182653343,22.191774927334702,22.00624525561867,0.011696197294734381,1.931955314523375,0.6854336848756937,3.5762207751879185,0.011696197294734381,12,PDHA1
P08567,22.96996963139409,22.889965842302676,22.923376091750573,23.188201864384098,23.07796311838468,23.116213855918556,23.439236373614317,23.589322888152033,22.96996963139409,22.889965842302676,22.923376091750573,23.188201864384098,23.07796311838468,23.116213855918556,23.439236373614317,23.589322888152033,0.06902698875305291,1.1609810719464402,0.3128057015595367,2.2112226098849836,0.06902698875305291,7,PLEK
P08574,21.63949086379647,21.350891714607425,NA,21.204129308552613,NA,NA,NA,NA,21.63949086379647,21.350891714607425,18.1252152744181,21.204129308552613,18.101186160730702,17.962203828160334,18.35101418271829,17.62292478654628,0.021919404660503312,1.6591712456333543,-2.5705995508047472,-3.0708065960534134,0.021919404660503312,6,CYC1
P08621,NA,19.99327565411577,NA,19.9767319209274,20.834915404306383,21.088353476878535,21.03153698647906,20.255111578474065,17.775568393325546,19.99327565411577,17.388195727054658,19.9767319209274,20.834915404306383,21.088353476878535,21.03153698647906,20.255111578474065,0.03158356667401754,1.5005388274822795,2.0190364376786647,2.7898550011668077,0.03158356667401754,1,SNRNP70
P08670,23.717328343751184,23.4655056243251,20.267166156966113,24.277603540833972,26.000540268315067,25.328755448267383,25.58339523174547,24.98767516653923,23.717328343751184,23.4655056243251,20.267166156966113,24.277603540833972,26.000540268315067,25.328755448267383,25.58339523174547,24.98767516653923,0.03386694070979402,1.4702240325511964,2.5431906122476953,2.737070909679735,0.03386694070979402,1,VIM
P08708,21.59677940013745,NA,NA,NA,23.544746577175765,22.871848099375864,22.564604466609545,22.126128455346787,21.59677940013745,17.82160838496976,17.51410798175373,17.858025983160974,23.544746577175765,22.871848099375864,22.564604466609545,22.126128455346787,0.006945050880952045,2.158324568178956,4.07920146212151,4.021746169288957,0.006945050880952045,1,RPS17
P08758,23.14566228177643,21.81655714697541,21.4578377413894,22.619480286291388,23.874552167511276,23.14094394932966,23.450607178924233,22.49360335265056,23.14566228177643,21.81655714697541,21.4578377413894,22.619480286291388,23.874552167511276,23.14094394932966,23.450607178924233,22.49360335265056,0.08735979787852126,1.058688379450973,0.9800422979957766,2.0406990515612464,0.08735979787852126,1,ANXA5
P08865,23.25421783145519,23.484437440335476,23.542150527816705,23.38995057348019,23.31672346620852,23.477042780164354,23.467497093941144,23.562207015379613,23.25421783145519,23.484437440335476,23.542150527816705,23.38995057348019,23.31672346620852,23.477042780164354,23.467497093941144,23.562207015379613,0.6539658578841586,0.1844449246414289,0.03817849565151832,0.4714620344774124,0.6539658578841586,2,RPSA
P09211,24.884181700667295,24.783417534208958,25.13429971584973,24.680244473118115,26.871970267294017,25.517552617277346,25.98337567633747,24.97958672970256,24.884181700667295,24.783417534208958,25.13429971584973,24.680244473118115,26.871970267294017,25.517552617277346,25.98337567633747,24.97958672970256,0.057464163256746144,1.2406029127343832,0.9675854666918262,2.344817034858694,0.057464163256746144,4,GSTP1
P09326,NA,21.917578953192386,NA,21.473777083647015,NA,22.021371769098806,21.32295137264319,21.799939266063408,18.188010924339842,21.917578953192386,17.558542377067656,21.473777083647015,17.981943064391857,22.021371769098806,21.32295137264319,21.799939266063408,0.5203979413056607,0.28366443017609305,0.9970740334875892,0.6824828333797189,0.5203979413056607,8,CD48
P09382,23.9538475983875,23.158184988958457,21.451915380843577,23.45976478873252,26.610626354817466,24.888926035283355,25.716151071254924,24.878720387997127,23.9538475983875,23.158184988958457,21.451915380843577,23.45976478873252,26.610626354817466,24.888926035283355,25.716151071254924,24.878720387997127,0.010183462904158459,1.992104514294637,2.517677773107703,3.692088661483329,0.010183462904158459,6,LGALS1
P09429,23.303127431936137,22.335408892494243,22.30797009591777,22.483601280698853,23.703665361519867,23.455883039546325,23.727958666655187,23.233039156814076,23.303127431936137,22.335408892494243,22.30797009591777,22.483601280698853,23.703665361519867,23.455883039546325,23.727958666655187,23.233039156814076,0.01257169407626377,1.9006061957905582,0.9226096308721132,3.5165082024417793,0.01257169407626377,3,HMGB1
P09496,20.402183521344917,19.95176849226767,19.080801916644354,19.61493266026589,22.27863888481243,22.185164594638533,21.954113933893176,21.502225789629463,20.402183521344917,19.95176849226767,19.080801916644354,19.61493266026589,22.27863888481243,22.185164594638533,21.954113933893176,21.502225789629463,5.117515539489808e-4,3.290940829915202,2.2176141531126916,6.759150143990277,5.117515539489808e-4,2,CLTA
P09525,22.41007449626089,22.368156862984293,NA,22.675686598728195,22.688677179876564,23.35056803475544,23.21904086444324,23.033857162201343,22.41007449626089,22.368156862984293,19.326894450124925,22.675686598728195,22.688677179876564,23.35056803475544,23.21904086444324,23.033857162201343,0.13792976429786732,0.8603420059380058,1.377832708294573,1.7109939841711577,0.13792976429786732,4,ANXA4
P09622,22.70248216643451,22.694810154982758,22.594366523475134,21.867367734856213,22.117339988749507,22.656306142200304,22.38239711015115,21.986417046319794,22.70248216643451,22.694810154982758,22.594366523475134,21.867367734856213,22.117339988749507,22.656306142200304,22.38239711015115,21.986417046319794,0.4999440936686951,0.3010785580013523,-0.17914157308196366,-0.71765562746307,0.4999440936686951,10,DLD
P09651,24.63256306349244,24.678848541668238,24.4964344644121,24.325533844984417,24.965564130072092,24.974431745571295,24.772434593743103,24.43332615506284,24.63256306349244,24.678848541668238,24.4964344644121,24.325533844984417,24.965564130072092,24.974431745571295,24.772434593743103,24.43332615506284,0.14120957025793576,0.8501358686569842,0.2530941774730344,1.6939729699003045,0.14120957025793576,2,HNRNPA1
P09661,20.330903751826245,20.04366814910041,20.068678577126526,19.81737718180169,20.960279155278315,21.667740462930222,21.339900008627772,21.128490303144503,20.330903751826245,20.04366814910041,20.068678577126526,19.81737718180169,20.960279155278315,21.667740462930222,21.339900008627772,21.128490303144503,6.164698138733427e-4,3.210088184257539,1.2089455675314866,6.528814761026262,6.164698138733427e-4,2,SNRPA1
P09874,20.79439682728021,21.39372561717157,20.903231672332943,20.922886326224372,20.76636067408863,21.2302855298366,21.138774259704178,21.254823333474825,20.79439682728021,21.39372561717157,20.903231672332943,20.922886326224372,20.76636067408863,21.2302855298366,21.138774259704178,21.254823333474825,0.6099162930980914,0.21472976489106044,0.09400083852378316,0.5380327359013118,0.6099162930980914,14,PARP1
P09914,20.439084155803403,21.31467838353314,20.522290339334017,21.32558874101155,20.746652086478548,21.32119044473229,20.606390753285996,21.42577934600949,20.439084155803403,21.31467838353314,20.522290339334017,21.32558874101155,20.746652086478548,21.32119044473229,20.606390753285996,21.42577934600949,0.7082625912208336,0.1498056960180843,0.12459275270605374,0.39248619651742983,0.7082625912208336,8,IFIT1
P09936,24.537773882266663,20.098412533736663,20.879720840856756,19.96197527975022,25.762863143959372,22.029179365950597,24.383307198888378,21.216438002420205,24.537773882266663,20.098412533736663,20.879720840856756,19.96197527975022,25.762863143959372,22.029179365950597,24.383307198888378,21.216438002420205,0.23574319140088704,0.6275608414526663,1.9784762936520615,1.3174991473615874,0.23574319140088704,6,UCHL1
P09960,21.396184563821194,22.46734782903817,21.58609576513869,21.907528854002706,20.07129999156792,21.540141285227975,20.993897550112564,21.73900592874307,21.396184563821194,22.46734782903817,21.58609576513869,21.907528854002706,20.07129999156792,21.540141285227975,20.993897550112564,21.73900592874307,0.13827060832261026,0.8592701264696836,-0.7532030640873089,-1.7092069428488113,0.13827060832261026,11,LTA4H
P09972,24.631175723217353,24.250391530657645,23.991096904583806,24.086832073349008,24.750214652146713,24.244814421111734,24.252053247341866,23.924155745611937,24.631175723217353,24.250391530657645,23.991096904583806,24.086832073349008,24.750214652146713,24.244814421111734,24.252053247341866,23.924155745611937,0.8189018351435488,0.08676815563961601,0.05293545860111237,0.2392134643069733,0.8189018351435488,7,ALDOC
P0CG48,25.021066720163276,25.14969099877857,25.020558161892026,24.85381399922616,25.161886882993624,25.338989306376003,25.56107090881615,25.97263628641086,25.021066720163276,25.14969099877857,25.020558161892026,24.85381399922616,25.161886882993624,25.338989306376003,25.56107090881615,25.97263628641086,0.036205193823800164,1.4412291231901397,0.4973633761341496,2.686829894182968,0.036205193823800164,0,UBC
P0DMV8,23.23243907973775,24.031957585018784,23.247453560035492,22.73793387544663,23.450481327740754,23.63876202356222,23.273269733251563,22.625200485998864,23.23243907973775,24.031957585018784,23.247453560035492,22.73793387544663,23.450481327740754,23.63876202356222,23.273269733251563,22.625200485998864,0.8562532538782471,0.06739776511857501,-0.06551763242131514,-0.18909417766907344,0.8562532538782471,5,HSPA1A
P0DP25,NA,NA,NA,NA,21.716826158316785,22.447028726884223,22.096226144577837,21.432013727877145,18.067612534369307,18.559674516101538,16.832585085680602,18.363088192440678,21.716826158316785,22.447028726884223,22.096226144577837,21.432013727877145,1.132262707716929e-4,3.9460527964031242,3.9672836072659656,8.884358863630203,1.132262707716929e-4,0,CALM3
P0DPI2,NA,21.363726256634724,21.549995185970104,NA,21.368956125275545,22.227526637044996,21.682089324506503,21.333253641046632,17.323981971365647,21.363726256634724,21.549995185970104,18.45340057249553,21.368956125275545,22.227526637044996,21.682089324506503,21.333253641046632,0.11540704889560363,0.9377676642914443,1.9801804353519188,1.8398193235514544,0.11540704889560363,6,GATD3
P10155,20.85064163789008,21.068809761035766,20.5550608997519,21.17066105226608,20.528980556878825,20.63254087654689,20.464334352711028,21.00730655171825,20.85064163789008,21.068809761035766,20.5550608997519,21.17066105226608,20.528980556878825,20.63254087654689,20.464334352711028,21.00730655171825,0.21487024810699729,0.6678237146968832,-0.2530027532722059,-1.3866573564843465,0.21487024810699729,13,RO60
P10321,22.925351604574182,23.877363526064233,23.22193399017506,23.749191826835606,21.898109781743244,23.114451518785344,23.189529604399777,23.291792362393082,22.925351604574182,23.877363526064233,23.22193399017506,23.749191826835606,21.898109781743244,23.114451518785344,23.189529604399777,23.291792362393082,0.20028657008059664,0.6983481707035835,-0.5699894200819067,-1.4386987055176277,0.20028657008059664,9,HLA-C
P10412,NA,NA,NA,NA,NA,22.658160043696984,22.4644839297056,21.992307727181853,18.189905531773494,17.782970787921183,18.657689020482078,17.634622626922518,17.927137341735794,22.658160043696984,22.4644839297056,21.992307727181853,0.031401885663855524,1.5030442720281079,3.194225268805237,2.794229566094155,0.031401885663855524,0,H1-4
P10599,25.166338109354808,23.449600061926343,23.522170588759895,23.809018361666094,28.254533228801385,26.569961038895176,27.696639138757345,26.706223869937094,25.166338109354808,23.449600061926343,23.522170588759895,23.809018361666094,28.254533228801385,26.569961038895176,27.696639138757345,26.706223869937094,0.0011130812893999993,2.953473117562237,3.320057538670966,5.837871282555975,0.0011130812893999993,5,TXN
P10606,21.12943396067791,NA,NA,20.97680183079783,21.4847816005527,NA,21.640285542521994,21.163246731122683,21.12943396067791,17.695545936529488,17.483174480705532,20.97680183079783,21.4847816005527,17.496008927927274,21.640285542521994,21.163246731122683,0.45448446252693964,0.3424809594258549,1.124841648353474,0.7994895587624898,0.45448446252693964,4,COX5B
P10644,NA,NA,NA,21.472934720768414,23.447583716327838,23.339872831808474,22.987805254308444,23.35890655825162,17.651317585891693,18.466220545154563,18.207872792203723,21.472934720768414,23.447583716327838,23.339872831808474,22.987805254308444,23.35890655825162,0.002414496054300154,2.617173499974577,4.333955679169495,5.015636988099818,0.002414496054300154,4,PRKAR1A
P10768,NA,22.68251802181477,NA,22.859521895586692,22.94304631748757,22.40699073362706,23.100050153896817,23.537299935139902,18.496513286771386,22.68251802181477,17.7917644608296,22.859521895586692,22.94304631748757,22.40699073362706,23.100050153896817,23.537299935139902,0.11196770883563924,0.9509072085487846,2.539267368787229,1.8616478772785447,0.11196770883563924,9,ESD
